index,file,family,top50,top100
2326,c0f8d8d2bf9a70cc69d641ed0263f77e,cryptowall,False,True
2327,c102389f7a4121b09c9acdb0155b8f70,neutrino,False,False
2328,c10b0157f6fd6590424a748f3c6c80ee,greendispenser,False,False
2329,c11dd805de683822bf4922aecb9bfef5,lowkey,False,False
2330,c11e25278417f985cc968c1e361a0fb0,phantomnet,False,False
2331,c13fccda7c3e78f9c0b181d4e46e07c1,spark,True,True
2332,c149ef34c57e6f7e970063679de01342,flokibot,True,True
2333,c14a7bd21d7d0cb1f3b89bbb34ae5d76,njrat,False,True
2334,c15e18aff4cdc76e99c7cb34d4782dda,lurk,False,False
2335,c166858685bf0db063121601af5cf46e,bazarbackdoor,True,True
2336,c1710b7d24f74a660302441ba291f811,remcos,False,True
2337,c19913e42d5ce13afd1df05593d72634,prilex,False,False
2338,c1b5f279c93a0ae987024d7c93780dba,crat,True,True
2339,c1b8a7f861a7555a14e1a68067469a20,vermin,False,False
2340,c1cf7ce9cfa337b22ccc4061383a70f6,nanolocker,False,True
2341,c1d289ee401c03a9900810640218c499,ketrican,False,True
2342,c205dcffb7c23329ed3f9aa95152a7c1,dreambot,True,True
2343,c25334e63cd0207d3107d1c5dd2d1e72,atmii,False,False
2344,c2559b51cfd37bdbd5fdb978061c6c16,wannacry,True,True
2345,c26e4d681a6506eac09ee322862ab814,clop,True,True
2346,c27ff6b27afd1591c65874604660a0ff,bazarloader,True,True
2347,c2814c3a0acb1d87321f9ecfcc54e18c,neutrinopos,True,True
2348,c281b86392fae76e26c8069b2847f13a,trickbot,True,True
2349,c28f58ce162bc146a5d44e2473e39210,icedid,True,True
2350,c29538230a3e388ce5a350358d5175aa,phantomnet,False,False
2351,c2988e3e4f70d5901b234ff1c1363dcc,seduploader,True,True
2352,c2a0344a2bbb29d9b56d378386afcbed,seduploader,True,True
2353,c2a760c6461449ac1d5a5538242bed11,jaff,False,False
2354,c2ab3a88d35ee8ac55e7c9175b3de8a9,danabot,False,True
2355,c2c5751cdfdbe9fac44337d4cb6e74e4,blindingcan,False,False
2356,c2d472bdb8b98ed83cc8ded68a79c425,turnedup,True,True
2357,c2d9e5ea706205351297e7867803866c,zegost,True,True
2358,c2da604a2a469b1075e20c5a52ad3317,lockergoga,False,False
2359,c2fbb3ac76b0839e0a744ad8bdddba0e,turnedup,True,True
2360,c31c1b6dad9acd0528d0c46207e7b64f,ryuk,True,True
2361,c330c636de75832b4ec78068bcf0b126,neutrinopos,True,True
2362,c33c79c437d94fad3476f78361df0f24,peppyrat,True,True
2363,c35cef0d8f236d510676004d41a7283f,bazarbackdoor,True,True
2364,c35fc380311954e803044e6357078d18,kghspy,False,False
2365,c37058752b2c055ff3a3b3eac50f1350,kbot,False,False
2366,c3804900bf7d0b8c7d01bc4462bbc578,valak,True,True
2367,c397c806d3c6196f368566319880df3c,buer,False,False
2368,c3b1bd4e3e159591d84e77452a09851d,roguerobin,False,True
2369,c3c7a97da396085eb48953e638c3c9c6,egregor,True,True
2370,c3d775fdf89a81e1d700abaee7abc9f4,crypt888,False,False
2371,c3f5add704f2c540f3dd345f853e2d84,artradownloader,True,True
2372,c41ffc1fd6e3f5157181b6e45f45f4fe,nymaim,False,True
2373,c4234c5a9817a7db447c042aa92f5186,helloworld,False,False
2374,c43a77d0fe42be421fa5f4b8adaa2e09,mamba,False,False
2375,c44920c419a21e07d753ed607fb6d7ca,predator,False,True
2376,c45167396be510d5ee4da51ff7544d5e,foudre,False,False
2377,c46c8a81a1b50ae74ddce987e43e9dba,fareit,False,False
2378,c489be6ca95fc248557eb9c748ddd552,cryptowall,False,True
2379,c4a201a6f5e07136923f824bda4cd54f,flawedgrace,False,False
2380,c4b31419e90c4e83d265096304408d41,pandabanker,False,False
2381,c4b4f95c3dd6d9170858735f963b6fc3,egregor,True,True
2382,c4c3f55aed63dfcb02d3e52187348fb4,redaman,True,True
2383,c4f066f5220f7bb949ac2c7a49b0385e,virlock,False,True
2384,c4ffab85d84b494e1c450819a0e9c7db,seduploader,True,True
2385,c5005361fb5b21987fc260599deb132b,buer,False,False
2386,c501ea6c56ba9133c3c26a7d5ed4ce49,fallchill,False,True
2387,c50ab1df254c185506ab892dc5c8e24b,deathransom,False,False
2388,c516519bca355c1b2cee4493715796b1,systembc,False,False
2389,c52f0bf75bebf12a2e7a65b8c8af72d4,smokeloader,True,True
2390,c535b9b6ffa2b0d6031c2333d71b9bd5,vermin,False,False
2391,c55b002ae9db4dbb2992f7ef0fbc86cb,turnedup,True,True
2392,c57c5529d91cffef3ec8dadf61c5ffb2,turnedup,True,True
2393,c58bd54c962d4e236e770df983fd2329,phorpiex,True,True
2394,c5ab408b9f710ebd63a515217a975274,goznym,False,True
2395,c5ad81d8d986c92f90d0462bc06ac9c6,rockloader,False,False
2396,c5b5b42786938819686fd088d684c272,sharpstats,False,False
2397,c5b684c34dec091383061d5b2358f390,flawedammyy,True,True
2398,c5d0cd465897b8fff1c3b19c72581d10,redaman,True,True
2399,c5d5cb99291fa4b2a68b5ea3ff9d9f9a,sorefang,False,False
2400,c5dc53a540abe95e02008a04a0d56d6c,hoplight,True,True
2401,c604ef5595eee16008b68de70383c27e,gandcrab,True,True
2402,c60ac6a6e6e582ab0ecb1fdbd607705b,netsupport,False,False
2403,c61f4b7fab51bb78a635518cd1dd6bb5,njrat,False,True
2404,c623857b2e4f9ad00f64d80dccb38458,reactorbot,False,False
2405,c63a7c559870873133a84f0eb6ca54cd,phorpiex,True,True
2406,c63d3c25abd49ee131004e6401af856c,mosaicregressor,True,True
2407,c64349031a3973af1a060ffe43bd6340,azorult,True,True
2408,c6475a9b90dccea03d93dedf00eac5ee,locky,True,True
2409,c653137e319a8374dffab540a275d356,masslogger,False,False
2410,c66422d3a9ebe5f323d29a7be76bc57a,turnedup,True,True
2411,c668081c85c0ea0b9c1bfb575d6353d5,redaman,True,True
2412,c66a9219471272863cb94ff1e5a61352,philadelphia,False,False
2413,c6721344af76403e9a7d816502dca1c8,remexi,False,False
2414,c6801f90aaa11ce81c9b66450e002972,copperhedge,True,True
2415,c684507f37a207ffe8a67afdaf4adcc1,rekaf,False,False
2416,c6a2fb56239614924e2ab3341b1fbba5,xdata,False,False
2417,c6a5720b6d698720935774b67e4c5609,kghspy,False,False
2418,c6a80316ea97218df11e11125337233a,seduploader,True,True
2419,c6b350b0d6f8dc37c144f76a57c9dbe7,zloader,False,False
2420,c6b57e042ceadb60d6fab217d3523e17,carbanak,True,True
2421,c6ec176592ea26c4ee27974273e592ff,carbanak,True,True
2422,c6ed160688d8cbbbd5c8b8a2afe849d9,xddown,False,False
2423,c6eeb9b0ffc0dcb664a25a4b3b0b4d40,trik,True,True
2424,c6f2f502ad268248d6c0087a2538cad0,turnedup,True,True
2425,c6f78ad187c365d117cacbee140f6230,badcall,False,False
2426,c6fde4c3c72fbcb966434a727bef3775,mole,False,False
2427,c70ea54c020b74316431ad592ff5a121,azorult,True,True
2428,c7323e635841980e38129b3a5a90b0da,datper,False,True
2429,c738746c751e3f4465cdf20959ed7115,smokeloader,True,True
2430,c76ce2fc023870b05440dac57e158c0d,evotob,False,True
2431,c78beff838f4c57be9044996c25eca7d,plead,False,False
2432,c7a4292834dd2f75577af3a1fcaaf7b4,zerot,True,True
2433,c7e05d4cbfeb8600f4b34dfb4bd75077,ursnif,True,True
2434,c819463f5d4dcdc81ed65bbd95bc00c4,amadey,False,False
2435,c838173e082861089416b5e37244efb9,artradownloader,True,True
2436,c843046e54b755ec63ccb09d0a689674,shamoon,True,True
2437,c84b413be8d1cf25de3719c1d5ccd222,nymaim,False,True
2438,c8623aaa00f82b941122edef3b1852e3,petya,False,False
2439,c8799816d792e0c35f2649fa565e4ecb,polyglot,False,False
2440,c8892f7a5fdc48dddcec0e0da0d77842,crimson,False,True
2441,c897dfbe787dc7acfcb49d7838b8e89c,ursnif,True,True
2442,c8996ffafc353f1b14f2cada218f8fa5,azorult,True,True
2443,c8a221daa63d738f1fd098c347df580e,icedid,True,True
2444,c8d0ccd2e58c1c467ee8b138c8a15eec,atmosphere,False,False
2445,c8e6cab481e023001ef10dd278ff83c2,miniduke,False,False
2446,c8ec8ecc47b05074f5136e79b680fe9e,smokeloader,True,True
2447,c8ed6ab95c1bb528fab76663ef4f3b6d,arkei,False,False
2448,c8f320be64e420857a3fdd657dd4ec97,nanocore,False,True
2449,c909ca40d1124fc86662a12d72e0fb78,rokrat,False,False
2450,c90a9b6307e5398b81faae17f381361c,icedid,True,True
2451,c90f7887975937351782122deac2ba2f,icedid,True,True
2452,c93f3d469c17abdb67f48bea33a6a7d2,qbot,True,True
2453,c961a3e3bd646ed0732e867310333978,azorult,True,True
2454,c9775d36a9673001768c3b016c187bb9,zegost,True,True
2455,c9aa6fec13a1ddc1ab615ba7ef88dc31,icedid,True,True
2456,c9bd16862ae56ec22ca70e30af4a4c8d,gozi,False,True
2457,c9d4ff350f26c11b934e19bb1ef7698d,centerpos,False,True
2458,c9e4c816b4ef23c28992e0e894b9c822,peppyrat,True,True
2459,ca0eaca077aa67f2609f612cefe7f1f3,olympicdestroyer,True,True
2460,ca58f0cfca43fcca24957561e63cf443,kovter,False,False
2461,ca8d09ed7231b32c14128127c55e571e,andromut,False,False
2462,ca9791450a55f3b2f477239616fc947f,qbot,True,True
2463,caa9dfd4e618febac24fbe35c770eab3,plead,False,False
2464,cac3879ed9dba1145f99376c2f32ebb7,buer,False,False
2465,caddfcfb7bdd79629cd5d1c3fe4214d3,lokibot,False,True
2466,cafda7b3e9a4f86d4bd005075040a712,fallchill,False,True
2467,cb01e3a0799d4c318f74e439cce0413f,jimmy,False,True
2468,cb060440a08e49e1672c57392b83c008,buer,False,False
2469,cb0927359c9abc1cad618f66e06ee60f,trickbot,True,True
2470,cb0c1248d3899358a375888bb4e8f3fe,ryuk,True,True
2471,cb11148e0c7b70769b156ab085c41dfe,icedid,True,True
2472,cb1b30e9e8c53f0b0cc15df1d6956805,redaman,True,True
2473,cb54f4aaf182c266e561a024f73ca4f0,pykbot,False,False
2474,cb6c0ce3923f7ca408d01a897e31e6d3,indigodrop,True,True
2475,cb75de605c171e36c8a593e337275d8f,treasurehunt,False,True
2476,cb7769918a8237f08a4ef748aca2d9c4,cryptxxx,False,True
2477,cb8d57c149330e7bd1798d62e5da5404,flokibot,True,True
2478,cbd46c0680b0ac38196fdafda1ab4d0f,indigodrop,True,True
2479,cbe832d579213d1cfc42b7fd4f79ad58,h1n1loader,False,False
2480,cbea60d561de150819ec799d25a491bf,virlock,False,True
2481,cc216e41ad4291d0cc4c77d88c234f6d,polyglotduke,False,False
2482,cc2477cf4d596a88b349257cba3ef356,azorult,True,True
2483,cc340c5e4911e8be185eed73b22d596b,virlock,False,True
2484,cc38fd598cbef1a3816bb64f2990e9b6,flokibot,True,True
2485,cc52dc5c0856cb9980ab29a6d8ed6683,astaroth,False,True
2486,cc58dd8592555ff6275196e62af3242e,artradownloader,True,True
2487,cc5c5b2f2fd8af07824ae3b42f3b1a37,roguerobin,False,True
2488,cc89100f20002801fa401b77dab0c512,phorpiex,True,True
2489,cc9e6578a47182a941a478b276320e06,splm,False,False
2490,ccc172686bc7afc51349713178e2e45e,gazer,False,False
2491,ccc6026acf7eadada9adaccab70ca4d6,vhd,False,False
2492,ccdb051ad65d9f443206d659427d155f,crat,True,True
2493,cced9d843cd9dce4a835777798c58904,retriever,False,False
2494,cd1aa880f30f9b8bb6cf4d4f9e41ddf4,killdisk,False,False
2495,cd1c521b6ae08fc97e3d69f242f00f9e,xtunnel,False,True
2496,cd2c23deea7f1eb6b19a42fd3affb0ee,remcos,False,True
2497,cd2d085998a289134ffaf27fbdcbc8cb,cryptxxx,False,True
2498,cd2e485d86bd2598a8728f81a54ba774,locky,True,True
2499,cd671a726a8498a8fd70c6c76069fb54,ovidiy,False,True
2500,cd6796f324ecb7cf34bc9bc38ce4e649,fallchill,False,True
2501,cd6a1b6901ee3ef7361bdfc128442ad7,trickbot,True,True
2502,cd792384c1d70b9210a573b56a5ec035,mikroceen,False,False
2503,cd9fcb24d56ee16c24cb1f3cdd0e4e3e,prometei,True,True
2504,cdb0762becd67b893d73cda594cd1c3e,flokibot,True,True
2505,cdcbe8bf3f7b391dcecb947ae7cca492,virlock,False,True
2506,cdcf8a019fd0242c805c92c147df8b70,azorult,True,True
2507,ce1931c2eb82b91adb5a9b9b1064b09f,buerak,False,False
2508,ce37b5b473377810bc76e0491533b4e7,njrat,False,True
2509,ce3b638d693484656650e665f911b60b,kasidet,False,False
2510,ce54a3a42a67d3e02e2d245d60611052,nazar,False,False
2511,ce84640c3228925cc4815116dde968cb,formbook,False,False
2512,cea1a63656fb199dd5ab90528188e87c,fallchill,False,True
2513,cea68bb0e2d54b1fdca1baa7395906fa,crat,True,True
2514,cec2810556c63e9c225afb6a5ca58bc1,treasurehunt,False,True
2515,cecbed938b10a6eeea21eaf390c149c1,neutrinopos,True,True
2516,ced388c6815a78b793d30406b2790332,clop,True,True
2517,cef6c2aa78ff69d894903e41a3308452,atmitch,False,False
2518,cefd39402d7f91d8cf5f1cd6ecbf0681,atmosphere,False,False
2519,cf2273b943edd0752a09e90f45958c85,predator,False,True
2520,cf3602ed33bec40db64f32fd2c8a4a24,icedid,True,True
2521,cf47585e59a520321d3f1b03e76ddc31,astaroth,False,True
2522,cf488e31889546b5f1688d271ca0d51f,virdetdoor,False,False
2523,cf49c6e1ceab9bd04dbad3dc147a9b54,lokibot,False,True
2524,cf5a5c45778c793477ecab02f1b3b2c3,magala,False,True
2525,cf5c526d50a385ba289c08affbdc85ed,powerstats,False,False
2526,cf892c22f1b8cbdd33c11cc9050d483b,cryptxxx,False,True
2527,cf9b502d65985bb126c5813c87483641,icedid,True,True
2528,cfb7ea83db51c75b4d4104e2c108bb43,korplug,False,False
2529,cfbe5fad5a8190e93100c78f63a80664,cannon,False,True
2530,cfd2a2a9f45a7316073a71fd90844d3d,balkandoor,False,False
2531,cfdd16225e67471f5ef54cab9b3a5558,olympicdestroyer,True,True
2532,cfea49c577ef865de659d5b8025db3f9,bandook,False,True
2533,cfeacc39707477f595566264b7be39ce,rapid,False,False
2534,cffeb77be6d9f39a6ece669be9626af9,sage,False,True
2535,d01781f1246fd1b64e09170bd6600fe1,turnedup,True,True
2536,d02b3d9f395bfc352e8dedaa56a6fecc,gozi,False,True
2537,d02e837ecc8d57f66d6911b7286c9e71,medusalocker,True,True
2538,d03f3e651ba5b0013060511cd91d0cc4,redaman,True,True
2539,d0431e71ebe8a09f02bb858a0b9b8038,skimer,False,True
2540,d067fe11af9d2ec5e1dabe89aff63747,azorult,True,True
2541,d0806c9d8bcea0bd47d80fa004744d7d,vhd,False,False
2542,d09a3cc85d30edd0b34ef0d07403536d,dot,False,False
2543,d0a1773a4fdd548d846310c3daa56535,emotet,True,True
2544,d0e6a7c89ed75ea559bd9d22e2de3625,winpot,False,True
2545,d11515bda0737ddbd8fa6dc8e9a6093e,icedid,True,True
2546,d11f7b25823ce474e30e8ab9c8d567b0,wali,False,True
2547,d13f890034a68ccb4af4e0bf51e2b5ec,defray,False,False
2548,d1600f45005aa8b8fcbb446f34f7b9f5,bandook,False,True
2549,d16a62fa072bbbf84aee0be82e6850a3,egregor,True,True
2550,d16b01a3b3852c0d64b5aa752e22e1be,nymaim,False,True
2551,d17665842d2d39bd278278c870ad7216,zegost,True,True
2552,d18acf99f965d6955e2236645b32c491,neutrinopos,True,True
2553,d1a2a3ef3ed6f8d5e78511e65c3f560c,icedid,True,True
2554,d1aa0f26f557addd45e0d9fa4afecf15,egregor,True,True
2555,d1b32d03989122320f6be9f171e14b7a,sage,False,True
2556,d1bd2fed0f6947dcb23e4c3da98a772e,egregor,True,True
2557,d1cdb7684cf3a18a632b8450385e369e,azorult,True,True
2558,d1d5ababfcb5af1e849e08e6cfdd1867,icedid,True,True
2559,d1e24c3cc0322b22988a1ce366d702e5,wali,False,True
2560,d1e75b274211a78d9c5d38c8ff2e1778,zcrypt,False,False
2561,d2052cb9016dab6592c532d5ea47cb7e,dnspionage,False,False
2562,d22fe11c233fcd9ed993ca11571222ad,sage,False,True
2563,d236fcc8789f94f085137058311e848b,satana,False,False
2564,d23b32b5d9a1ddb4dace9c7f94f2c36b,anchor,False,False
2565,d28e2f75a9a830bb30744d93c684fa0a,dreambot,True,True
2566,d2966ca1150c155e1059137b879fbff1,darkvnc,False,False
2567,d2c6e6b0fbe37685ddb865cf6b523d8c,quasar,True,True
2568,d2da675a8adfef9d0c146154084fff62,hoplight,True,True
2569,d2dda72ff2fbbb89bd871c5fc21ee96a,maze,True,True
2570,d2de01858417fa3b580b3a95857847d5,pebbledash,False,False
2571,d2e3bb33fc5cac415dd50bbf886cb942,tvspy,False,False
2572,d2eef6b303f8523ac17476b596e50b9f,plead,False,False
2573,d2febfbe658461c92460fe7969772bda,delphstats,False,False
2574,d3094c89cad5f8d1ea5f0a7f23f0a2b1,beendoor,False,False
2575,d30cfa003ebfcd4d7c659a73a8dce11e,shamoon,True,True
2576,d31b900dd69775c897b4eb71b4c2c29a,bazarloader,True,True
2577,d33acdcefd3a068c2ab51dad2ab099dd,hancitor,False,False
2578,d348f536e214a47655af387408b4fca5,ryuk,True,True
2579,d35344b1f48764ba083e51438121e6a9,dmalocker,False,False
2580,d3609b3179b164b0af6845226ac05f70,7ev3n,False,True
2581,d363e8356c82a1043bb300c12c6c7603,smokeloader,True,True
2582,d36c7329c62599a7a4717ef1661aaf99,urlzone,False,False
2583,d397f71c280ad5b9a3342d36ff619a9f,crimson,False,True
2584,d398d699709ad400db9e7555cb4cfde9,balkandoor,False,False
2585,d3eaab616883fcf51dcbdb4769dd86df,maze,True,True
2586,d3ef41434a449db6730d10d8f9b1c4b4,icedid,True,True
2587,d3f4a3fed9fe6ff786491264d13ff23d,valak,True,True
2588,d40f54a5fd1fb1ab2eeed9ddfedb0958,attor,False,False
2589,d41207d54b69fb3eeb7a104f7d36c7b0,oopsie,False,False
2590,d41474811e5fb5be4d3cc83c5327992a,cannon,False,True
2591,d4259eb8e3b90ac08c9337df84468e87,sharpstats,False,False
2592,d427390e9fad598ec3288c9275c84628,cyrat,False,False
2593,d439c468d59f117c584bda463b03aea9,grabbot,False,False
2594,d4439055d2d63e52ffc23c6d24d89194,bedep,False,False
2595,d45931632ed9e11476325189ccb6b530,eccentricbandwagon,False,False
2596,d45b0a257f8a0710c7b27980de22616e,cryptoshuffler,False,True
2597,d45f9822b812ccd5901cf154b2b9ab38,arkei,False,False
2598,d4672409bbb00ae80d99d384882c04b0,icedid,True,True
2599,d490bd6184419561350d531c6c771a50,raccoonstealer,False,False
2600,d49c186b1bfd7c9233e5815c2572eb98,lowkey,False,False
2601,d4abe68c54567b9db2bc35a03ae91bc9,icedid,True,True
2602,d4c5384da41fd391d16eff60abc21405,flokibot,True,True
2603,d50de5de4c29e7b569b24d7f857188d9,biskvit,False,False
2604,d50f69f0d3a73c0a58d2ad08aedac1c8,dharma,False,True
2605,d515779b40cac09f1b28caed78406ade,icedid,True,True
2606,d51d9302f4dbf69ed6d901f3849148b9,isfb,False,False
2607,d552be44a11d831e874e05cadafe04b6,maze,True,True
2608,d577c2418ff7513f897c3fe56c59a59c,virlock,False,True
2609,d58cd6a8d6632edcb6d9354fb094d395,trickbot,True,True
2610,d5aad0d248c237360cf39c054b654d69,sunburst,False,False
2611,d5d820422aeb519e2301ebc2ad2d1114,portreuse,False,False
2612,d5dcd28612f4d6ffca0cfeaefd606bcf,wannacry,True,True
2613,d5e19a7e6f286785b1b4adb433211572,trickbot,True,True
2614,d5fbba51a80f866961bc5d06b64e33db,spark,True,True
2615,d60b62a01c676cf52f0eed23c9610c7b,flawedammyy,True,True
2616,d60e57727b36786159336f8f31f89d6e,quasar,True,True
2617,d6114ba5f10ad67a4131ab72531f02da,wannacry,True,True
2618,d673af1e4ca06225f287677943a214fd,baldr,False,False
2619,d68abb842d5852ec5317c0e5ab2c1527,azorult,True,True
2620,d6a9b2c3079a1282210430112656d719,philadelphia,False,False
2621,d6c644512c430cd64965c2259150f371,imminent,False,False
2622,d6d16ed61ba186869d90c0c856c81dbd,icedid,True,True
2623,d6fa64f36eab990669f0b81f84b9a78a,egregor,True,True
2624,d70f4e9d55698f69c5f63b1a2e1507eb,downdelph,False,True
2625,d722759dab276601ce5a6071e282b6c4,hermes,False,False
2626,d724d8cc6420f06e8a48752f0da11c66,wannacry,True,True
2627,d727f747f5d1f6c88fc0032b8b1b8ba9,maze,True,True
2628,d74e6aa609d4b962b55ec47e29559c70,dmalocker,False,False
2629,d7745c4a7e90a9a1b22fc12d41f5e2e1,pekraut,False,False
2630,d778f8d822376ccd4d2e9dd7f2f0f947,bergard,False,False
2631,d79c3cce5d103f387955c34a0e429f58,deloader,False,False
2632,d7a233713cc5a33fd5b9a5aae94424e9,icedid,True,True
2633,d7c471729bc124babf32945eb5706eb6,seduploader,True,True
2634,d7cfd3b8d83ca0af1518267a15f9c249,phorpiex,True,True
2635,d7dbfca59187f81d1e1c7450fec2e9e4,dharma,False,True
2636,d7f1fe4ff6154853022f81a5649cd915,trickbot,True,True
2637,d7f5f8581857db189475f2c4a188d8fc,flawedammyy,True,True
2638,d801ca236e8ad78fa53aaf61de73295b,azorult,True,True
2639,d8094617f10145b5a18c3cd91359f769,oopsie,False,False
2640,d80dc01b4a5269c797c7b3e0c66a4965,mrwhite,False,False
2641,d80e3af7732993ceba88bce377d4be1a,plugx,False,False
2642,d81ae5e0680d09c118a1705762b0bfce,atmosphere,False,False
2643,d8226b7697524c60eddd22a46b588ff7,sage,False,True
2644,d82b27fdcc3a63f2ab0c46c5a3caef0a,medusalocker,True,True
2645,d8550fb34f73ccc47b02c51b138b11dd,medusalocker,True,True
2646,d85779978527ef9d89c2b38075224b73,redaman,True,True
2647,d8a252962a5dd15cc55c1a2baf8fc8a5,ketrican,False,True
2648,d8a4b6ecc209e73ba61cb505f9b0308d,cannon,False,True
2649,d8a84048067f2b73fc8bb994bc0abe71,fsociety,False,False
2650,d8a99cbb5f362410cada141183656d98,artradownloader,True,True
2651,d8abe843db508048b4d4db748f92a103,pickpocket,False,False
2652,d8c2b0c372c2f8c969089bd0f10d974e,goziisfb,False,False
2653,d8c5268ff36bec6ef67522e407c99847,njrat,False,True
2654,d8db9d6585d558ba2d28c33c6fc61874,usbculprit,False,False
2655,d90719fee0e998cd5ef251e08147d629,emotet,True,True
2656,d917226cba970dcf3f2b7c59cf212221,danabot,False,True
2657,d9181d69c40fc95d7d27448f5ece1878,shakti,False,False
2658,d9306f27cf11f08f3e907cda5a0f68ca,icedid,True,True
2659,d93914f768c664bd312dc1bfd5b35db5,padcrypt,False,False
2660,d93bc04fd77f7762aaadffc707c5d3ae,warzone,False,False
2661,d93ef3ebe8111bd941d13af97a6acf1a,mgbot,False,False
2662,d94a7f243abba321477afc3f756cae0e,atmosphere,False,False
2663,d97696cc44f908122dc42892977871c5,prometei,True,True
2664,d986324f137b13136155313e50e001b1,dyre,False,False
2665,d9a2cd869152f24b1a5294a1c82b7e85,cryptoshuffler,False,True
2666,d9ab2cf7a6de5dc4dbf456c6fd439cca,attor,False,False
2667,d9ad669a9b7b8004a115bbc90b987f34,prometei,True,True
2668,d9b5703b5b9fed49ed1a4ca92a232796,cannon,False,True
2669,d9bdcc672a34938000a344c6ae0edd03,prometei,True,True
2670,d9c37b937ffde812ae15de885913e101,olympicdestroyer,True,True
2671,d9c45882f07c9d1ecbe055792173bb76,azorult,True,True
2672,d9e6873dfd82e405848f313a5d93a5c8,nymaim,False,True
2673,d9ec3d956cbee17d1f6385b6d0a79574,sagerunex,True,True
2674,d9f58167a9a22bd1fa9aa0f991aeaf11,jimmy,False,True
2675,da3d900f8b090c705e8256e1193a18ec,shamoon,True,True
2676,da4ab5fbf516cf615fae94aad653ede8,andromeda,True,True
2677,da9aac6add31f92200590ebf1fc15cbe,radrat,False,False
2678,dac96a0b7f57c11e86c3189af70d60ef,azorult,True,True
2679,dad8ebcbb5fa6721ccad45b81874e22c,babymetal,False,False
2680,db349b97c37d22f5ea1d1841e3c89eb4,wannacry,True,True
2681,db590ea77a92ae6435e2ec954d065ed4,copperhedge,True,True
2682,db825eea12d6cbc3c4038c89ea4982ac,loda,True,True
2683,db8404ac009f5af82a14eccfa270722c,spark,True,True
2684,db9052ec56eed900354f4379d576e1b5,bazarloader,True,True
2685,db947d361f3e06b039a705a2728606fa,gandcrab,True,True
2686,db9e99d810fcb74231f74ce85a287bbf,redaman,True,True
2687,dbb6e2b86d6fdaf27984ce81f5e1a159,icedid,True,True
2688,dc0ab74129a4be18d823b71a54b0cab0,quasar,True,True
2689,dc14ee862dda3bcc0d2445fdcb3ee5ae,mosaicregressor,True,True
2690,dc1c782c0d418fe13cd1a94fce198c3b,fareit,False,False
2691,dc268b166fe4c1d1c8595dccf857c476,hoplight,True,True
2692,dc3fff0873c3e8e853f6c5e01aa94fcf,keymarble,False,False
2693,dc42ed8e1de55185c9240f33863a6aa4,atmii,False,False
2694,dc9eb40429d6fa2f15cd34479cb320c8,atmtest,False,False
2695,dca799ab332b1d6b599d909e17d2574c,quasar,True,True
2696,dcab262817d64f503c6cc78d894efd8f,stampado,False,False
2697,dcd0ca97e1f341bcca4dbcf0facc7908,icedid,True,True
2698,dd00a8610bb84b54e99ae8099db1fc20,vhd,False,False
2699,dd1c79b8be6b33252db876bc7a6c2354,anchor,False,False
2700,dd1d791a236aaf3ecc06b3a8fb1781de,redline,False,False
2701,dd38530ab3e234b2f0edc61b4bb2a30a,predator,False,True
2702,dd8d3718197a10097cd72a94ed223238,mosaicregressor,True,True
2703,ddc9b71808be3a0e180e2befae4ff433,simplecred,False,False
2704,dde10a3c8dfc9bb160ae022ef77d3134,loda,True,True
2705,ddf0134ee920b0b9930f7d7aa2d1e038,deloader,False,False
2706,de07c4ac94a50663851e5dabe6e50d1f,shamoon,True,True
2707,de0f64b2cc9cdff5a94ea64828bf90b2,icedid,True,True
2708,de3e24f150510b7857cdfe9306a7d187,nazar,False,False
2709,de50d41d70b8879cdc73e684ad4ebe9f,driftpin,False,False
2710,de6eb3d2439988be1c40714b2b825ace,sagerunex,True,True
2711,de7a44518d67b13cda535474ffedf36b,turnedup,True,True
2712,de882c049be133a950b6917562bb2313,bedep,False,False
2713,de9e3b4124292b4fba0c5284155fa317,turnedup,True,True
2714,dea63acee01756034d57ed180d30d55b,icedid,True,True
2715,deaa27a3d8b12852c65e9bdbffe82435,mekotio,False,False
2716,deb543488b8b6741bd7226b9b3a0dc52,virlock,False,True
2717,dec078ab639a37f472520aa292955213,zegost,True,True
2718,deebbea18401e8b5e83c410c6d3a8b4e,maze,True,True
2719,def637beb3911dce96fda8cdd36c1985,samsa,True,True
2720,df00d1192451268c31c1f8568d1ff472,kegtap,False,False
2721,df2a485a3eb76b3243ce7d25b5893b40,zerot,True,True
2722,df4e4991693fa7b433114359eb048b1a,godzilla,False,False
2723,df7c6e463ce7c9180238705d216b1a69,dridex,False,True
2724,df8baba4cb16fbde7cca3d036a4e5dff,prometei,True,True
2725,df95e493ccdb86d3a1f1c4bd3fde0fd6,icedid,True,True
2726,dfa4631ec2b8459b1041168b1b1d5105,maze,True,True
2727,dfcf5342f034605cda27d08ce3706d0f,bazarloader,True,True
2728,dfd09e91b7f86a984f8687ed6033af9d,vivaciousgift,False,False
2729,dfd203d67cf9a38e6dc2121c898d4c18,icedid,True,True
2730,dfd83ba458d6b32da7874244492c000f,azorult,True,True
2731,dfde0675f3b72fede0199a46f4907e7d,icedid,True,True
2732,dfde251e78c00be7bef1a30a14d42bf9,smokeloader,True,True
2733,dff67a78bb4866f9da5a0c1781ed5348,predator,False,True
2734,dffb22a1a6a757443ab403d61e760f0c,seduploader,True,True
